time,pitch_position,pitch_velocity
1747129175.39763,-0.677267611,-53.375007629
1747129175.40006,-0.677267611,-53.727298737
1747129175.40257,-0.677267611,-54.194114685
1747129175.40507,-0.677267611,-54.771728516
1747129175.40757,-0.677267611,-55.455581665
1747129175.4101,-0.677267611,-56.240440369
1747129175.41263,-0.677267611,-57.119934082
1747129175.41511,-0.677267611,-58.087276459
1747129175.4176,-0.677267611,-59.13457489
1747129175.42009,-0.677267611,-60.25320816
1747129175.42255,-0.663765371,-63.275848389
1747129175.42504,-0.663765371,-61.314048767
1747129175.42753,-0.663765371,-62.592281342
1747129175.43005,-0.663765371,-63.903808594
1747129175.43258,-0.663765371,-65.237800598
1747129175.43508,-0.663765371,-66.583511353
1747129175.43755,-0.650265813,-69.748947144
1747129175.44011,-0.650265813,-67.911323547
1747129175.44257,-0.650265813,-69.227638245
1747129175.44501,-0.636766255,-72.368148804
1747129175.44749,-0.636766255,-70.399742126
1747129175.45007,-0.636766255,-71.590644836
1747129175.45256,-0.636766255,-72.720108032
1747129175.45502,-0.636766255,-73.778884888
1747129175.45753,-0.636766255,-74.757896423
1747129175.46007,-0.636766255,-75.649742126
1747129175.4626,-0.636766255,-76.446525574
1747129175.46513,-0.636766255,-77.142044067
1747129175.46761,-0.623266697,-79.489677429
1747129175.47011,-0.623266697,-76.851142883
1747129175.4726,-0.623266697,-77.211578369
1747129175.4751,-0.623266697,-77.4529953
1747129175.47759,-0.623266697,-77.573356628
1747129175.48015,-0.623266697,-77.571533203
1747129175.4827,-0.623266697,-77.447463989
1747129175.4852,-0.609764457,-78.993637085
1747129175.48769,-0.609764457,-75.481246948
1747129175.4902,-0.609764457,-74.999832153
1747129175.49274,-0.609764457,-74.405609131
1747129175.49531,-0.609764457,-73.703453064
1747129175.49782,-0.609764457,-72.898864746
1747129175.50032,-0.609764457,-71.998313904
1747129175.50284,-0.609764457,-71.009490967
1747129175.50533,-0.609764457,-69.940040588
1747129175.50782,-0.609764457,-68.798881531
1747129175.51032,-0.609764457,-67.595085144
1747129175.51288,-0.609764457,-66.338737488
1747129175.51536,-0.623266697,-63.281738281
1747129175.51786,-0.623266697,-65.06552124
1747129175.52039,-0.623266697,-63.714351654
1747129175.5229,-0.623266697,-62.353317261
1747129175.5254,-0.636766255,-59.164916992
1747129175.52802,-0.636766255,-61.002716064
1747129175.53056,-0.636766255,-59.680156708
1747129175.53325,-0.636766255,-58.391960144
1747129175.53569,-0.636766255,-57.149623871
1747129175.53818,-0.636766255,-55.962673187
1747129175.54072,-0.650265813,-52.989646912
1747129175.54319,-0.663765371,-53.378555298
1747129175.54571,-0.663765371,-55.544631958
1747129175.54818,-0.663765371,-54.674217224
1747129175.55063,-0.663765371,-53.902614594
1747129175.55308,-0.663765371,-53.236942291
1747129175.55557,-0.663765371,-52.682224274
1747129175.55807,-0.677267611,-50.402576447
1747129175.56058,-0.677267611,-53.280166626
1747129175.56315,-0.677267611,-53.083473206
1747129175.56568,-0.677267611,-53.010879517
1747129175.56813,-0.677267611,-53.063163757
1747129175.57069,-0.677267611,-53.239982605
1747129175.57318,-0.677267611,-53.540023804
1747129175.57571,-0.677267611,-53.960838318
1747129175.57827,-0.677267611,-54.49899292
1747129175.5808,-0.677267611,-55.150218964
1747129175.58329,-0.677267611,-55.908870697
1747129175.58579,-0.677267611,-56.769187927
1747129175.58829,-0.677267611,-57.723743439
1747129175.59081,-0.677267611,-58.764602661
1747129175.5933,-0.677267611,-59.883346558
1747129175.59584,-0.677267611,-61.0701828
1747129175.59844,-0.677267611,-62.315979004
1747129175.60095,-0.663765371,-65.316726685
1747129175.60345,-0.663765371,-63.585281372
1747129175.60598,-0.663765371,-64.942405701
1747129175.60847,-0.663765371,-66.314498901
1747129175.61105,-0.663765371,-67.69002533
1747129175.61358,-0.663765371,-69.057136536
1747129175.61608,-0.663765371,-70.404296875
1747129175.61859,-0.650265813,-73.546905518
1747129175.6211,-0.650265813,-71.638534546
1747129175.62364,-0.650265813,-72.859291077
1747129175.62617,-0.636766255,-75.854194641
1747129175.62878,-0.636766255,-73.744697571
1747129175.63142,-0.636766255,-74.746139526
1747129175.63402,-0.636766255,-75.656448364
1747129175.63659,-0.636766255,-76.468025208
1747129175.63916,-0.623266697,-78.904037476
1747129175.64163,-0.623266697,-76.41204071
1747129175.64413,-0.623266697,-76.888885498
1747129175.64667,-0.623266697,-77.244613647
1747129175.64918,-0.623266697,-77.476005554
1747129175.6518,-0.609764457,-79.322471619
1747129175.65417,-0.609764457,-76.202819824
1747129175.65664,-0.609764457,-76.05317688
1747129175.65907,-0.609764457,-75.777442932
1747129175.66152,-0.609764457,-75.377792358
1747129175.66412,-0.609764457,-74.857696533
1747129175.66654,-0.609764457,-74.221160889
1747129175.66901,-0.609764457,-73.473731995
1747129175.67146,-0.609764457,-72.621711731
1747129175.674,-0.609764457,-71.672096252
1747129175.6765,-0.609764457,-70.633110046
1747129175.67905,-0.609764457,-69.513572693
1747129175.6816,-0.609764457,-68.322738647
1747129175.68404,-0.609764457,-67.070991516
1747129175.68653,-0.609764457,-65.768447876
1747129175.68914,-0.609764457,-64.427322388
1747129175.69153,-0.609764457,-63.057956696
1747129175.69401,-0.623266697,-59.822761536
1747129175.69648,-0.623266697,-61.639144897
1747129175.699,-0.623266697,-60.257324219
1747129175.70156,-0.623266697,-58.895240784
1747129175.70411,-0.636766255,-55.829246521
1747129175.70671,-0.636766255,-57.631980896
1747129175.70927,-0.636766255,-56.397808075
1747129175.71185,-0.636766255,-55.228370667
1747129175.71444,-0.650265813,-52.407073975
1747129175.71705,-0.650265813,-54.47895813
1747129175.7196,-0.650265813,-53.561470032
1747129175.72218,-0.663765371,-51.022159576
1747129175.72476,-0.663765371,-53.392711639
1747129175.72734,-0.663765371,-52.799022675
1747129175.73009,-0.663765371,-52.325050354
1747129175.73276,-0.677267611,-50.340435028
1747129175.7353,-0.677267611,-53.107723236
1747129175.7378,-0.677267611,-53.013710022
1747129175.74031,-0.677267611,-53.049720764
1747129175.7428,-0.677267611,-53.215564728
1747129175.74532,-0.677267611,-53.509895325
1747129175.74778,-0.677267611,-53.930233002
1747129175.75033,-0.677267611,-54.473129272
1747129175.75283,-0.677267611,-55.134017944
1747129175.75533,-0.677267611,-55.906944275
1747129175.75783,-0.677267611,-56.785758972
1747129175.76033,-0.677267611,-57.762367249
1747129175.76283,-0.677267611,-58.828716278
1747129175.76532,-0.663765371,-61.7996521
1747129175.7678,-0.663765371,-59.836746216
1747129175.7703,-0.663765371,-61.113792419
1747129175.77279,-0.663765371,-62.439792633
1747129175.7753,-0.663765371,-63.802921295
1747129175.77783,-0.650265813,-67.003822327
1747129175.7803,-0.650265813,-65.237693787
1747129175.78277,-0.650265813,-66.640258789
1747129175.78522,-0.636766255,-69.885040283
1747129175.78773,-0.636766255,-68.043754578
1747129175.79022,-0.636766255,-69.375778198
1747129175.79274,-0.636766255,-70.660667419
1747129175.79533,-0.636766255,-71.886817932
1747129175.79787,-0.636766255,-73.043647766
1747129175.80036,-0.623266697,-75.909683228
1747129175.8029,-0.623266697,-73.752998352
1747129175.80543,-0.623266697,-74.642974854
1747129175.80797,-0.623266697,-75.426750183
1747129175.81048,-0.623266697,-76.09778595
1747129175.81313,-0.623266697,-76.649658203
1747129175.81586,-0.623266697,-77.077713013
1747129175.81834,-0.609764457,-79.012275696
1747129175.82083,-0.609764457,-76.191421509
1747129175.82334,-0.609764457,-76.228683472
1747129175.82596,-0.609764457,-76.133277893
1747129175.82864,-0.609764457,-75.90586853
1747129175.83118,-0.609764457,-75.54839325
1747129175.83373,-0.609764457,-75.063835144
1747129175.83629,-0.609764457,-74.456611633
1747129175.83893,-0.609764457,-73.731620789
1747129175.84151,-0.609764457,-72.895462036
1747129175.84415,-0.609764457,-71.955490112
1747129175.84681,-0.609764457,-70.919769287
1747129175.84932,-0.609764457,-69.797409058
1747129175.85184,-0.609764457,-68.598808289
1747129175.85434,-0.609764457,-67.333831787
1747129175.85684,-0.609764457,-66.014480591
1747129175.85935,-0.609764457,-64.651641846
1747129175.86203,-0.609764457,-63.258293152
1747129175.86468,-0.609764457,-61.845989227
1747129175.86722,-0.609764457,-60.428199768
1747129175.86984,-0.623266697,-57.311279297
1747129175.87231,-0.623266697,-58.980945587
1747129175.87486,-0.623266697,-57.620998383
1747129175.87733,-0.636766255,-54.501243591
1747129175.8799,-0.636766255,-56.400627136
1747129175.88246,-0.636766255,-55.207794189
1747129175.88497,-0.650265813,-52.332847595
1747129175.88747,-0.650265813,-54.422241211
1747129175.88998,-0.650265813,-53.493236542
1747129175.8925,-0.650265813,-52.66979599
1747129175.89509,-0.663765371,-50.149772644
1747129175.89767,-0.677267611,-50.948543549
1747129175.90014,-0.677267611,-53.616298676
1747129175.90266,-0.677267611,-53.281013489
1747129175.90516,-0.677267611,-53.07843399
1747129175.90772,-0.677267611,-53.010467529
1747129175.91023,-0.677267611,-53.077896118
1747129175.91276,-0.677267611,-53.280166626
1747129175.91531,-0.677267611,-53.615692139
1747129175.91781,-0.677267611,-54.081363678
1747129175.92034,-0.677267611,-54.673366547
1747129175.92283,-0.677267611,-55.386253357
1747129175.92532,-0.677267611,-56.213645935
1747129175.92784,-0.677267611,-57.148311615
1747129175.9305,-0.677267611,-58.181903839
1747129175.93303,-0.663765371,-61.06917572
1747129175.93553,-0.663765371,-59.151081085
1747129175.93802,-0.663765371,-60.422035217
1747129175.94051,-0.663765371,-61.749912262
1747129175.94302,-0.663765371,-63.122673035
1747129175.94554,-0.663765371,-64.528137207
1747129175.94808,-0.650265813,-67.750747681
1747129175.95056,-0.650265813,-66.029724121
1747129175.95311,-0.650265813,-67.455436707
1747129175.95571,-0.650265813,-68.862045288
1747129175.95825,-0.636766255,-71.96194458
1747129175.96074,-0.636766255,-70.210624695
1747129175.96327,-0.636766255,-71.483436584
1747129175.9658,-0.636766255,-72.687797546
1747129175.96836,-0.636766255,-73.81237793
1747129175.97088,-0.636766255,-74.846839905
1747129175.97339,-0.623266697,-77.582000732
1747129175.97591,-0.623266697,-75.253044128
1747129175.97843,-0.623266697,-75.963981628
1747129175.98099,-0.623266697,-76.552154541
1747129175.98348,-0.623266697,-77.012321472
1747129175.98601,-0.623266697,-77.34009552
1747129175.98858,-0.623266697,-77.532279968
1747129175.99107,-0.623266697,-77.587020874
1747129175.99357,-0.609764457,-79.309051514
1747129175.99617,-0.609764457,-75.927093506
1747129175.99866,-0.609764457,-75.570838928
1747129176.00112,-0.609764457,-75.082275391
1747129176.00361,-0.609764457,-74.465705872
1747129176.00612,-0.609764457,-73.726821899
1747129176.00865,-0.609764457,-72.872184753
1747129176.0113,-0.609764457,-71.90978241
1747129176.01403,-0.609764457,-70.848205566
1747129176.01676,-0.609764457,-69.697418213
1747129176.01946,-0.609764457,-68.467758179
1747129176.02218,-0.609764457,-67.170532227
1747129176.0249,-0.623266697,-64.250434875
1747129176.02765,-0.623266697,-65.778182983
1747129176.03047,-0.623266697,-64.352615356
1747129176.03323,-0.623266697,-62.910072327
1747129176.03579,-0.623266697,-61.463951111
1747129176.03835,-0.623266697,-60.027996063
1747129176.04082,-0.636766255,-56.821826935
1747129176.04344,-0.636766255,-58.5952034
1747129176.04602,-0.650265813,-55.554870605
1747129176.04861,-0.650265813,-57.359436035
1747129176.05122,-0.650265813,-56.168331146
1747129176.05382,-0.650265813,-55.06224823
1747129176.05645,-0.650265813,-54.051376343
1747129176.05911,-0.663765371,-51.447097778
1747129176.06166,-0.663765371,-53.70847702
1747129176.0643,-0.663765371,-53.036914825
1747129176.06685,-0.663765371,-52.492637634
1747129176.06947,-0.677267611,-50.353839874
1747129176.07211,-0.690767169,-51.484272003
1747129176.07478,-0.690767169,-54.381393433
1747129176.07733,-0.690767169,-54.386169434
1747129176.07988,-0.690767169,-54.531669617
1747129176.0823,-0.690767169,-54.816745758
1747129176.08478,-0.690767169,-55.238681793
1747129176.08731,-0.690767169,-55.793750763
1747129176.08979,-0.690767169,-56.476734161
1747129176.09228,-0.690767169,-57.281280518
1747129176.09477,-0.690767169,-58.200260162
1747129176.09724,-0.677267611,-61.083129883
1747129176.09971,-0.677267611,-58.989616394
1747129176.10219,-0.677267611,-60.195472717
1747129176.1047,-0.677267611,-61.475658417
1747129176.1072,-0.677267611,-62.818153381
1747129176.10985,-0.677267611,-64.210044861
1747129176.11241,-0.677267611,-65.63848114
1747129176.11505,-0.663765371,-68.82749939
1747129176.11758,-0.663765371,-67.193984985
1747129176.12021,-0.663765371,-68.649642944
1747129176.12263,-0.663765371,-70.086952209
1747129176.12514,-0.650265813,-73.335044861
1747129176.12764,-0.636766255,-73.321136475
1747129176.13013,-0.636766255,-71.44152832
1747129176.13264,-0.636766255,-72.671638489
1747129176.13513,-0.636766255,-73.818916321
1747129176.13757,-0.636766255,-74.872581482
1747129176.14009,-0.636766255,-75.822479248
1747129176.1426,-0.623266697,-78.476715088
1747129176.14533,-0.623266697,-76.019287109
1747129176.1481,-0.609764457,-78.215736389
1747129176.15083,-0.609764457,-75.704864502
1747129176.15351,-0.609764457,-76.020637512
1747129176.15611,-0.609764457,-76.194969177
1747129176.15865,-0.609764457,-76.226104736
1747129176.16116,-0.609764457,-76.113616943
1747129176.16359,-0.609764457,-75.85849762
1747129176.1661,-0.609764457,-75.463012695
1747129176.16869,-0.609764457,-74.930900574
1747129176.17116,-0.609764457,-74.267059326
1747129176.17367,-0.609764457,-73.477874756
1747129176.17609,-0.609764457,-72.570846558
1747129176.17859,-0.609764457,-71.554428101
1747129176.18111,-0.609764457,-70.438491821
1747129176.18376,-0.609764457,-69.233482361
1747129176.1863,-0.609764457,-67.951156616
1747129176.18892,-0.623266697,-64.866638184
1747129176.19153,-0.623266697,-66.559196472
1747129176.19413,-0.623266697,-65.120346069
1747129176.19687,-0.623266697,-63.656742096
1747129176.19955,-0.636766255,-60.64157486
1747129176.20216,-0.636766255,-62.067253113
1747129176.20476,-0.636766255,-60.613948822
1747129176.20726,-0.636766255,-59.192871094
1747129176.20974,-0.636766255,-57.81697464
1747129176.21231,-0.650265813,-54.650936127
1747129176.21486,-0.650265813,-56.61095047
1747129176.2173,-0.650265813,-55.449691772
1747129176.21982,-0.650265813,-54.383865356
1747129176.2223,-0.650265813,-53.423709869
1747129176.22479,-0.663765371,-50.733188629
1747129176.22729,-0.677267611,-51.374847412
1747129176.22979,-0.677267611,-53.978309631
1747129176.2323,-0.677267611,-53.524131775
1747129176.2348,-0.677267611,-53.210960388
1747129176.2373,-0.677267611,-53.042037964
1747129176.23981,-0.677267611,-53.019096375
1747129176.24231,-0.677267611,-53.142520905
1747129176.24491,-0.677267611,-53.411231995
1747129176.24746,-0.677267611,-53.822780609
1747129176.25002,-0.677267611,-54.373191833
1747129176.25252,-0.677267611,-55.057300568
1747129176.25505,-0.677267611,-55.868396759
1747129176.25756,-0.677267611,-56.798801422
1747129176.26008,-0.677267611,-57.839313507
1747129176.26256,-0.677267611,-58.979793549
1747129176.26502,-0.677267611,-60.209358215
1747129176.26755,-0.677267611,-61.516033173
1747129176.27005,-0.663765371,-64.674407959
1747129176.27258,-0.663765371,-62.952018738
1747129176.27506,-0.663765371,-64.410392761
1747129176.27757,-0.663765371,-65.891426086
1747129176.28013,-0.663765371,-67.379974365
1747129176.28265,-0.650265813,-70.655044556
1747129176.28516,-0.650265813,-68.967712402
1747129176.28774,-0.650265813,-70.392852783
1747129176.29024,-0.636766255,-73.515113831
1747129176.29279,-0.636766255,-71.724113464
1747129176.29532,-0.636766255,-72.959190369
1747129176.29795,-0.636766255,-74.105567932
1747129176.30047,-0.623266697,-76.878311157
1747129176.30296,-0.623266697,-74.731231689
1747129176.3055,-0.623266697,-75.546684265
1747129176.30801,-0.623266697,-76.233787537
1747129176.31056,-0.609764457,-78.610031128
1747129176.3132,-0.609764457,-75.8409729
1747129176.31568,-0.609764457,-76.10710144
1747129176.31819,-0.609764457,-76.22542572
1747129176.32079,-0.609764457,-76.194664001
1747129176.32322,-0.609764457,-76.01499939
1747129176.32576,-0.609764457,-75.68813324
1747129176.32835,-0.609764457,-75.217132568
1747129176.3309,-0.609764457,-74.606651306
1747129176.33341,-0.609764457,-73.862380981
1747129176.33591,-0.609764457,-72.991706848
1747129176.33842,-0.609764457,-72.003379822
1747129176.34102,-0.609764457,-70.907211304
1747129176.34352,-0.609764457,-69.713867188
1747129176.34616,-0.609764457,-68.435417175
1747129176.34882,-0.609764457,-67.084625244
1747129176.3514,-0.609764457,-65.674682617
1747129176.35392,-0.609764457,-64.219947815
1747129176.35643,-0.623266697,-60.926235199
1747129176.35896,-0.636766255,-60.781845093
1747129176.36153,-0.636766255,-62.443450928
1747129176.36404,-0.636766255,-60.956718445
1747129176.36651,-0.636766255,-59.499443054
1747129176.369,-0.636766255,-58.086589813
1747129176.37151,-0.636766255,-56.732406616
1747129176.37402,-0.636766255,-55.450317383
1747129176.37655,-0.650265813,-52.443313599
1747129176.37916,-0.650265813,-54.509437561
1747129176.38165,-0.663765371,-51.764148712
1747129176.38414,-0.663765371,-54.001960754
1747129176.38666,-0.663765371,-53.256931305
1747129176.38918,-0.663765371,-52.647212982
1747129176.39169,-0.677267611,-50.3787117
1747129176.39418,-0.677267611,-53.213161469
1747129176.39671,-0.677267611,-53.04108429
1747129176.39923,-0.677267611,-53.020629883
1747129176.40169,-0.677267611,-53.152133942
1747129176.40418,-0.677267611,-53.434356689
1747129176.40669,-0.677267611,-53.864612579
1747129176.40918,-0.677267611,-54.438583374
1747129176.41175,-0.677267611,-55.150821686
1747129176.41437,-0.677267611,-55.993618011
1747129176.4169,-0.677267611,-56.959323883
1747129176.4194,-0.677267611,-58.037723541
1747129176.42194,-0.677267611,-59.218139648
1747129176.42445,-0.677267611,-60.488399506
1747129176.42702,-0.663765371,-63.653556824
1747129176.42958,-0.663765371,-61.890441895
1747129176.43215,-0.663765371,-63.350070953
1747129176.43466,-0.663765371,-64.844306946
1747129176.43713,-0.650265813,-68.182243347
1747129176.43972,-0.650265813,-66.517791748
1747129176.44223,-0.650265813,-68.022544861
1747129176.44476,-0.636766255,-71.293151855
1747129176.44722,-0.636766255,-69.578170776
1747129176.44973,-0.636766255,-70.955062866
1747129176.45227,-0.636766255,-72.260559082
1747129176.45478,-0.623266697,-75.304862976
1747129176.4573,-0.623266697,-73.248214722
1747129176.45982,-0.623266697,-74.261962891
1747129176.46236,-0.609764457,-76.958717346
1747129176.4649,-0.609764457,-74.56489563
1747129176.4674,-0.609764457,-75.192802429
1747129176.46989,-0.609764457,-75.676994324
1747129176.4724,-0.609764457,-76.012397766
1747129176.4749,-0.609764457,-76.195487976
1747129176.47747,-0.609764457,-76.224212646
1747129176.48006,-0.609764457,-76.098152161
1747129176.48256,-0.609764457,-75.81842041
1747129176.48504,-0.609764457,-75.387741089
1747129176.48754,-0.609764457,-74.810401917
1747129176.49002,-0.609764457,-74.092514038
1747129176.49251,-0.609764457,-73.241149902
1747129176.49513,-0.609764457,-72.26499176
1747129176.4977,-0.609764457,-71.174240112
1747129176.50021,-0.609764457,-69.980133057
1747129176.5027,-0.609764457,-68.694770813
1747129176.50518,-0.609764457,-67.33164978
1747129176.5077,-0.609764457,-65.904342651
1747129176.51028,-0.609764457,-64.42816925
1747129176.51301,-0.623266697,-61.138931274
1747129176.51559,-0.623266697,-62.746196747
1747129176.51808,-0.650265813,-57.858966827
1747129176.52063,-0.650265813,-62.411266327
1747129176.52311,-0.650265813,-60.92502594
1747129176.52562,-0.650265813,-59.483596802
1747129176.52812,-0.663765371,-56.267498016
1747129176.53062,-0.663765371,-58.15222168
1747129176.53309,-0.663765371,-56.934375763
1747129176.53558,-0.677267611,-53.956489563
1747129176.53808,-0.690767169,-54.335399628
1747129176.54057,-0.690767169,-56.647087097
1747129176.54319,-0.690767169,-55.900730133
1747129176.54566,-0.690767169,-55.295310974
1747129176.54812,-0.690767169,-54.837421417
1747129176.55059,-0.690767169,-54.531898499
1747129176.55309,-0.690767169,-54.382133484
1747129176.55565,-0.690767169,-54.389873505
1747129176.55813,-0.690767169,-54.555175781
1747129176.56066,-0.690767169,-54.87638092
1747129176.56324,-0.690767169,-55.35030365
1747129176.56588,-0.690767169,-55.971996307
1747129176.5684,-0.690767169,-56.735298157
1747129176.57104,-0.690767169,-57.632026672
1747129176.57364,-0.690767169,-58.652992249
1747129176.57613,-0.677267611,-61.497436523
1747129176.57865,-0.677267611,-59.667499542
1747129176.58112,-0.677267611,-60.991977692
1747129176.5836,-0.677267611,-62.391231537
1747129176.58612,-0.663765371,-65.694694519
1747129176.58864,-0.663765371,-63.998004913
1747129176.59116,-0.663765371,-65.530090332
1747129176.5937,-0.663765371,-67.074676514
1747129176.59626,-0.663765371,-68.615386963
1747129176.59878,-0.663765371,-70.135566711
1747129176.60131,-0.650265813,-73.418060303
1747129176.60383,-0.650265813,-71.694953918
1747129176.60634,-0.650265813,-73.058685303
1747129176.60885,-0.650265813,-74.340080261
1747129176.61138,-0.650265813,-75.525871277
1747129176.61397,-0.650265813,-76.602859497
1747129176.6165,-0.650265813,-77.559509277
1747129176.619,-0.636766255,-80.167015076
1747129176.6215,-0.636766255,-77.716667175
1747129176.62402,-0.636766255,-78.256385803
1747129176.62651,-0.636766255,-78.643280029
1747129176.62904,-0.636766255,-78.873016357
1747129176.63153,-0.636766255,-78.94303894
1747129176.63407,-0.636766255,-78.852416992
1747129176.63653,-0.636766255,-78.602012634
1747129176.63908,-0.636766255,-78.194412231
1747129176.64166,-0.623266697,-79.416366577
1747129176.64428,-0.623266697,-75.570358276
1747129176.64688,-0.623266697,-74.723152161
1747129176.64946,-0.623266697,-73.744857788
1747129176.65203,-0.623266697,-72.646362305
1747129176.6547,-0.623266697,-71.439430237
1747129176.65716,-0.636766255,-68.382331848
1747129176.65973,-0.623266697,-71.894386292
1747129176.66226,-0.623266697,-67.301246643
1747129176.66483,-0.636766255,-63.977237701
1747129176.6673,-0.636766255,-65.616973877
1747129176.66983,-0.650265813,-62.24162674
1747129176.67244,-0.650265813,-63.858341217
1747129176.67505,-0.650265813,-62.31558609
1747129176.6776,-0.650265813,-60.804534912
1747129176.68016,-0.663765371,-57.609420776
1747129176.68275,-0.677267611,-57.499671936
1747129176.68529,-0.677267611,-59.335174561
1747129176.68785,-0.677267611,-58.109321594
1747129176.6905,-0.677267611,-56.990898132
1747129176.69299,-0.690767169,-54.267185211
1747129176.69552,-0.690767169,-56.478012085
1747129176.69806,-0.690767169,-55.74899292
1747129176.70057,-0.690767169,-55.16771698
1747129176.7031,-0.704266727,-52.928348541
1747129176.70562,-0.704266727,-55.828826904
1747129176.70815,-0.704266727,-55.723407745
1747129176.71066,-0.704266727,-55.781478882
1747129176.71316,-0.704266727,-56.002555847
1747129176.71573,-0.704266727,-56.384490967
1747129176.71824,-0.704266727,-56.923034668
1747129176.72073,-0.704266727,-57.612586975
1747129176.72323,-0.704266727,-58.445777893
1747129176.72576,-0.690767169,-61.256534576
1747129176.72823,-0.690767169,-59.149692535
1747129176.73071,-0.690767169,-60.353664398
1747129176.73323,-0.690767169,-61.656871796
1747129176.73575,-0.690767169,-63.045131683
1747129176.73832,-0.677267611,-66.307037354
1747129176.74084,-0.663765371,-66.406997681
1747129176.74336,-0.663765371,-64.852867126
1747129176.74595,-0.663765371,-66.422195435
1747129176.74843,-0.663765371,-67.994361877
1747129176.75097,-0.650265813,-71.341148376
1747129176.75353,-0.650265813,-69.723701477
1747129176.75611,-0.650265813,-71.202140808
1747129176.75858,-0.636766255,-74.381126404
1747129176.76108,-0.636766255,-72.593536377
1747129176.7636,-0.636766255,-73.831680298
1747129176.76612,-0.636766255,-74.961036682
1747129176.76865,-0.636766255,-75.969009399
1747129176.77119,-0.636766255,-76.844146729
1747129176.77373,-0.636766255,-77.576835632
1747129176.77627,-0.636766255,-78.158782959
1747129176.77882,-0.636766255,-78.583320618
1747129176.78134,-0.636766255,-78.845718384
1747129176.78388,-0.636766255,-78.94278717
1747129176.78643,-0.636766255,-78.873390198
1747129176.789,-0.636766255,-78.638122559
1747129176.79153,-0.636766255,-78.239402771
1747129176.7941,-0.636766255,-77.681610107
1747129176.79665,-0.636766255,-76.970870972
1747129176.79913,-0.636766255,-76.114830017
1747129176.80169,-0.636766255,-75.122680664
1747129176.8042,-0.636766255,-74.005691528
1747129176.80669,-0.636766255,-72.776252747
1747129176.80912,-0.636766255,-71.447776794
1747129176.81166,-0.636766255,-70.035255432
1747129176.81423,-0.636766255,-68.554428101
1747129176.81685,-0.636766255,-67.021224976
1747129176.81927,-0.636766255,-65.453598022
1747129176.8218,-0.636766255,-63.868202209
1747129176.82428,-0.636766255,-62.283073425
1747129176.82681,-0.650265813,-58.87959671
1747129176.82946,-0.663765371,-58.753417969
1747129176.832,-0.677267611,-58.724460602
1747129176.83448,-0.677267611,-60.36548996
1747129176.83697,-0.663765371,-60.866558075
1747129176.83946,-0.663765371,-56.463737488
1747129176.842,-0.677267611,-53.515674591
1747129176.84459,-0.704266727,-52.176803589
1747129176.84716,-0.690767169,-59.326366425
1747129176.84977,-0.690767169,-55.545532227
1747129176.8524,-0.704266727,-53.314971924
1747129176.85495,-0.717768967,-54.341079712
1747129176.85753,-0.717768967,-57.125988007
1747129176.86011,-0.704266727,-58.806110382
1747129176.86271,-0.704266727,-55.852863312
1747129176.86527,-0.717768967,-54.383911133
1747129176.8678,-0.717768967,-57.96245575
1747129176.87031,-0.717768967,-58.581756592
1747129176.8728,-0.717768967,-59.354038239
1747129176.8753,-0.704266727,-62.104377747
1747129176.87782,-0.704266727,-59.966587067
1747129176.88032,-0.690767169,-62.956489563
1747129176.88279,-0.690767169,-61.067150116
1747129176.88532,-0.690767169,-62.444515228
1747129176.88781,-0.690767169,-63.901092529
1747129176.89035,-0.690767169,-65.420394897
1747129176.89288,-0.677267611,-68.819992065
1747129176.89535,-0.663765371,-69.012794495
1747129176.89785,-0.663765371,-67.467056274
1747129176.9003,-0.650265813,-70.868614197
1747129176.90279,-0.650265813,-69.269866943
1747129176.9053,-0.636766255,-72.634819031
1747129176.90785,-0.636766255,-70.893264771
1747129176.91044,-0.636766255,-72.273017883
1747129176.91291,-0.636766255,-73.55796051
1747129176.91541,-0.623266697,-76.546676636
1747129176.91792,-0.623266697,-74.429046631
1747129176.92044,-0.623266697,-75.345527649
1747129176.92302,-0.623266697,-76.115921021
1747129176.92554,-0.623266697,-76.731498718
1747129176.92807,-0.609764457,-78.972702026
1747129176.93064,-0.609764457,-76.114677429
1747129176.93311,-0.609764457,-76.229492188
1747129176.93561,-0.609764457,-76.171897888
1747129176.93812,-0.609764457,-75.942398071
1747129176.94065,-0.609764457,-75.543373108
1747129176.9432,-0.609764457,-74.979370117
1747129176.94576,-0.609764457,-74.25680542
1747129176.94818,-0.609764457,-73.383758545
1747129176.95069,-0.609764457,-72.370330811
1747129176.95319,-0.609764457,-71.227928162
1747129176.95569,-0.609764457,-69.969619751
1747129176.95824,-0.609764457,-68.609817505
1747129176.96074,-0.623266697,-65.341407776
1747129176.96326,-0.623266697,-67.005722046
1747129176.96576,-0.623266697,-65.439704895
1747129176.96826,-0.623266697,-63.840362549
1747129176.97076,-0.623266697,-62.225635529
1747129176.97325,-0.623266697,-60.614528656
1747129176.97576,-0.636766255,-57.185531616
1747129176.97838,-0.636766255,-58.833976746
1747129176.98099,-0.636766255,-57.345405579
1747129176.98356,-0.636766255,-55.933029175
1747129176.98606,-0.650265813,-52.865039825
1747129176.98857,-0.650265813,-54.757522583
1747129176.99108,-0.650265813,-53.668670654
1747129176.99361,-0.663765371,-50.900108337
1747129176.99613,-0.677267611,-51.470863342
1747129176.99868,-0.677267611,-53.968547821
1747129177.0012,-0.677267611,-53.481269836
1747129177.00377,-0.677267611,-53.163639069
